row_id,upi_id,username,handle,amount,hour,velocity,username_risk,handle_risk,fraud_type,label
614,jyoti5927@okbizaxis,jyoti5927,okbizaxis,3126.61,21,3,0.1111,0,none,0
615,kumar7053@pthdfc,kumar7053,pthdfc,717.52,13,2,0.1111,0,none,0
616,kumar3156@okhdfcbank,kumar3156,okhdfcbank,240.56,13,1,0.1111,0,none,0
617,pay7451@okhdfcbank,pay7451,okhdfcbank,219.69,12,34,0.1429,0,high_velocity,1
618,7331332564@okicici,7331332564,okicici,64708.2,18,5,0.85,0,phone_as_upi,1
619,pay6671@okicici,pay6671,okicici,468.98,1,21,0.1429,0,high_velocity,1
620,suresh4235@ybl,suresh4235,ybl,5481.32,8,2,0.1,0,none,0
621,9168669877@okicici,9168669877,okicici,39400.32,6,7,0.85,0,phone_as_upi,1
622,agent3284@okhdfcbank,agent3284,okhdfcbank,134073.83,2,6,0.5611,0,large_amount_night,1
623,arun4729@okicici,arun4729,okicici,234.97,17,2,0.125,0,none,0
624,priya9990@apl,priya9990,apl,1455.04,12,0,0.1111,0,none,0
625,kavya693@cnrb,kavya693,cnrb,2569.43,7,1,0.0938,0,none,0
626,kavya208@oksbi,kavya208,oksbi,3366.99,21,2,0.0938,0,none,0
627,gzffffyzwwtlw@paytm,gzffffyzwwtlw,paytm,18505.6,3,11,0.2,0,gibberish_username,1
628,z8yovfox@jzvbgmco,z8yovfox,jzvbgmco,27386.21,20,4,0.0312,1,fake_handle,1
629,ajay8435@pthdfc,ajay8435,pthdfc,345.78,14,0,0.125,0,none,0
630,jyoti3844@paytm,jyoti3844,paytm,48.72,10,1,0.1111,0,none,0
631,pooja6470@axl,pooja6470,axl,4644.94,12,3,0.1111,0,none,0
632,deepak8191@apl,deepak8191,apl,5352.27,7,2,0.1,0,none,0
633,swati4648@ybl,swati4648,ybl,121.54,21,1,0.1111,0,none,0
634,geeta8580@okhdfcbank,geeta8580,okhdfcbank,176.9,20,2,0.1111,0,none,0
635,kyc9@okhdfcbank,kyc9,okhdfcbank,27871.66,20,17,0.5125,0,suspicious_keyword,1
636,jyoti4859@ibl,jyoti4859,ibl,338.35,13,2,0.1111,0,none,0
637,kavya6749@paytm,kavya6749,paytm,582.93,14,0,0.1111,0,none,0
638,agent4661@ybl,agent4661,ybl,185912.61,1,5,0.5611,0,large_amount_night,1
639,jyoti5696@okhdfcbank,jyoti5696,okhdfcbank,923.63,18,0,0.1111,0,none,0
640,jyoti9422@okaxis,jyoti9422,okaxis,6295.72,16,2,0.1111,0,none,0
641,jyoti1160@cnrb,jyoti1160,cnrb,371.68,13,0,0.1111,0,none,0
642,ravi6997@wahdfcbank,ravi6997,wahdfcbank,14004.15,8,2,0.125,0,none,0
643,refund246@okaxis,refund246,okaxis,40572.24,18,11,0.5333,0,suspicious_keyword,1
644,pay333@okhdfcbank,pay333,okhdfcbank,2111.56,12,59,0.125,0,high_velocity,1
645,rohit1410@okaxis,rohit1410,okaxis,102.72,11,0,0.1111,0,none,0
646,rekha2567@oksbi,rekha2567,oksbi,2094.04,22,2,0.1111,0,none,0
647,lakshmi5657@okhdfcbank,lakshmi5657,okhdfcbank,346.36,15,0,0.0909,0,none,0
648,rohit957@upi,rohit957,upi,89.81,10,0,0.0938,0,none,0
649,rcgy77kjhnpw@okaxis,rcgy77kjhnpw,okaxis,19801.4,20,13,0.2417,0,gibberish_username,1
650,geeta3057@ibl,geeta3057,ibl,1014.82,14,3,0.1111,0,none,0
651,agent2820@okaxis,agent2820,okaxis,376676.24,0,3,0.5611,0,large_amount_night,1
652,neha920@okhdfcbank,neha920,okhdfcbank,192.85,13,2,0.1071,0,none,0
653,rekha2963@upi,rekha2963,upi,912.9,15,1,0.1111,0,none,0
654,2xezn2fgrwad8@sdsipd,2xezn2fgrwad8,sdsipd,27404.88,19,7,0.0577,1,fake_handle,1
655,priya95@okaxis,priya95,okaxis,342.69,9,3,0.0714,0,none,0
656,kiran1016@ibl,kiran1016,ibl,148.03,12,3,0.1111,0,none,0
657,swati7545@apl,swati7545,apl,680.36,18,2,0.1111,0,none,0
658,rohit5056@apl,rohit5056,apl,3462.87,11,3,0.1111,0,none,0
659,ganesh4762@okbizaxis,ganesh4762,okbizaxis,635.98,18,3,0.1,0,none,0
660,amit1037@oksbi,amit1037,oksbi,331.57,11,1,0.125,0,none,0
661,agent4081@oksbi,agent4081,oksbi,308428.73,3,9,0.5611,0,large_amount_night,1
662,priya5312@okbizaxis,priya5312,okbizaxis,549.26,11,0,0.1111,0,none,0
663,pooja9942@okhdfcbank,pooja9942,okhdfcbank,2086.24,20,1,0.1111,0,none,0
664,nisha1014@okaxis,nisha1014,okaxis,53.9,16,0,0.1111,0,none,0
665,ganesh3639@wahdfcbank,ganesh3639,wahdfcbank,8923.0,10,0,0.1,0,none,0
666,savita9168@pthdfc,savita9168,pthdfc,1372.14,20,1,0.1,0,none,0
667,rohit823@okhdfcbank,rohit823,okhdfcbank,983.74,18,1,0.0938,0,none,0
668,pooja7157@waicici,pooja7157,waicici,1708.39,15,0,0.1111,0,none,0
669,arun207@okbizaxis,arun207,okbizaxis,6549.41,12,2,0.1071,0,none,0
670,nisha8005@oksbi,nisha8005,oksbi,1682.05,8,1,0.1111,0,none,0
671,deepak1763@ibl,deepak1763,ibl,2345.22,10,2,0.1,0,none,0
672,pooja8364@okaxis,pooja8364,okaxis,1402.72,9,0,0.1111,0,none,0
673,rekha250@okhdfcbank,rekha250,okhdfcbank,3073.45,8,3,0.0938,0,none,0
674,pay9404@paytm,pay9404,paytm,3472.27,16,33,0.1429,0,high_velocity,1
675,9574225508@okicici,9574225508,okicici,71626.54,19,17,0.85,0,phone_as_upi,1
676,pooja493@cnrb,pooja493,cnrb,243.12,17,0,0.0938,0,none,0
677,mohan1253@paytm,mohan1253,paytm,6535.24,16,1,0.1111,0,none,0
678,2hz38j2b5w263y@axl,2hz38j2b5w263y,axl,15757.67,13,19,0.3429,0,gibberish_username,1
679,agent7998@oksbi,agent7998,oksbi,290996.16,0,6,0.5611,0,large_amount_night,1
680,qn2t3smrw6ri65@ayuq,qn2t3smrw6ri65,ayuq,29769.72,16,5,0.2893,1,fake_handle,1
681,agent5428@okicici,agent5428,okicici,444759.98,3,7,0.5611,0,large_amount_night,1
682,arun1142@oksbi,arun1142,oksbi,1151.33,18,0,0.125,0,none,0
683,verify764@ybl,verify764,ybl,84302.54,10,7,0.5333,0,suspicious_keyword,1
684,rahul4580@waicici,rahul4580,waicici,6652.85,13,3,0.1111,0,none,0
685,tnb8j97t8rsr6zn@okaxis,tnb8j97t8rsr6zn,okaxis,10460.65,5,10,0.2833,0,gibberish_username,1
686,elc86vir209q7ce@plqeymh,elc86vir209q7ce,plqeymh,40207.39,22,6,0.1,1,fake_handle,1
687,nisha8106@waicici,nisha8106,waicici,3557.8,7,3,0.1111,0,none,0
688,lakshmi3042@axl,lakshmi3042,axl,3566.1,12,0,0.0909,0,none,0
689,sita5440@axl,sita5440,axl,1378.23,8,2,0.125,0,none,0
690,rohit4905@okbizaxis,rohit4905,okbizaxis,1160.91,16,1,0.1111,0,none,0
691,pay2484@okaxis,pay2484,okaxis,4954.15,15,65,0.1429,0,high_velocity,1
692,neha5952@upi,neha5952,upi,335.07,17,2,0.125,0,none,0
693,anita8101@waicici,anita8101,waicici,748.21,15,0,0.1111,0,none,0
694,7074xjf8d2@oksbi,7074xjf8d2,oksbi,52406.79,5,10,0.35,0,gibberish_username,1
695,swati3717@wahdfcbank,swati3717,wahdfcbank,336.76,11,1,0.1111,0,none,0
696,ajay4006@paytm,ajay4006,paytm,1384.89,12,0,0.125,0,none,0
697,sunita9494@oksbi,sunita9494,oksbi,650.69,19,1,0.1,0,none,0
698,jf81xps9nggs7wn4p@okhdfcbank,jf81xps9nggs7wn4p,okhdfcbank,49720.44,19,3,0.2735,0,gibberish_username,1
699,support25@okaxis,support25,okaxis,75236.13,10,8,0.5056,0,suspicious_keyword,1
700,8229324049@okicici,8229324049,okicici,94720.01,20,30,0.85,0,phone_as_upi,1
701,agent1209@okaxis,agent1209,okaxis,151065.28,4,9,0.5611,0,large_amount_night,1
702,suresh290@ibl,suresh290,ibl,322.02,10,2,0.0833,0,none,0
703,mohan3187@okicici,mohan3187,okicici,640.89,20,0,0.1111,0,none,0
704,kiran8182@pthdfc,kiran8182,pthdfc,613.75,9,1,0.1111,0,none,0
705,aprgoxmio8x6p@nnhp,aprgoxmio8x6p,nnhp,20133.51,22,12,0.0385,1,fake_handle,1
706,agent6214@ybl,agent6214,ybl,135829.78,2,9,0.5611,0,large_amount_night,1
707,pay4804@upi,pay4804,upi,539.82,4,21,0.1429,0,high_velocity,1
708,mohan8097@ibl,mohan8097,ibl,210.44,19,1,0.1111,0,none,0
709,suresh8534@paytm,suresh8534,paytm,8445.82,8,2,0.1,0,none,0
710,anita3260@okbizaxis,anita3260,okbizaxis,543.67,8,3,0.1111,0,none,0
711,ganesh864@apl,ganesh864,apl,15681.45,10,1,0.0833,0,none,0
712,jyoti4525@waicici,jyoti4525,waicici,447.85,20,3,0.1111,0,none,0
713,7fww3vpjtnrdxw8m@paytm,7fww3vpjtnrdxw8m,paytm,1549.64,17,19,0.2469,0,gibberish_username,1
714,agent3371@okicici,agent3371,okicici,413924.37,3,7,0.5611,0,large_amount_night,1
715,jyoti5662@pthdfc,jyoti5662,pthdfc,531.1,15,3,0.1111,0,none,0
716,mohan671@okbizaxis,mohan671,okbizaxis,753.5,15,1,0.0938,0,none,0
717,divya6310@paytm,divya6310,paytm,937.14,17,0,0.1111,0,none,0
718,ajay5882@axl,ajay5882,axl,586.32,12,0,0.125,0,none,0
719,pay2208@okaxis,pay2208,okaxis,3716.94,11,65,0.1429,0,high_velocity,1
720,jyoti7313@upi,jyoti7313,upi,599.12,19,3,0.1111,0,none,0
721,7255924639@okicici,7255924639,okicici,122850.07,9,25,0.85,0,phone_as_upi,1
722,kiran8103@ybl,kiran8103,ybl,827.1,7,3,0.1111,0,none,0
723,deepak8400@okhdfcbank,deepak8400,okhdfcbank,304.9,18,3,0.1,0,none,0
724,8005270473@oksbi,8005270473,oksbi,14707.3,19,27,0.85,0,phone_as_upi,1
725,neha6556@wahdfcbank,neha6556,wahdfcbank,1178.07,12,1,0.125,0,none,0
726,8838912469@okaxis,8838912469,okaxis,16977.9,2,34,0.85,0,phone_as_upi,1
727,9xdfnsblnx@axl,9xdfnsblnx,axl,71825.46,0,19,0.225,0,gibberish_username,1
728,neha7549@ibl,neha7549,ibl,243.52,14,1,0.125,0,none,0
729,amit4676@wahdfcbank,amit4676,wahdfcbank,2068.32,11,1,0.125,0,none,0
730,sunita616@cnrb,sunita616,cnrb,86.47,15,3,0.0833,0,none,0
731,mohan8928@okicici,mohan8928,okicici,462.37,17,2,0.1111,0,none,0
732,nikhil8550@okhdfcbank,nikhil8550,okhdfcbank,666.1,16,3,0.1,0,none,0
733,meena8323@paytm,meena8323,paytm,732.01,20,1,0.1111,0,none,0
734,raj3006@okaxis,raj3006,okaxis,789.15,15,2,0.1429,0,none,0
735,geeta8033@okhdfcbank,geeta8033,okhdfcbank,1906.14,7,0,0.1111,0,none,0
736,agent1983@okhdfcbank,agent1983,okhdfcbank,490587.78,4,4,0.5611,0,large_amount_night,1
737,raj6164@cnrb,raj6164,cnrb,184.92,15,1,0.1429,0,none,0
738,pooja9434@oksbi,pooja9434,oksbi,11954.38,16,3,0.1111,0,none,0
739,vikram9219@ybl,vikram9219,ybl,714.06,12,3,0.1,0,none,0
740,wcy00yxhi3@rzmzr,wcy00yxhi3,rzmzr,13050.18,20,15,0.075,1,fake_handle,1
741,suresh4874@axl,suresh4874,axl,281.75,9,1,0.1,0,none,0
742,7514915189@oksbi,7514915189,oksbi,99286.8,19,6,0.85,0,phone_as_upi,1
743,savita9790@ibl,savita9790,ibl,1379.82,11,1,0.1,0,none,0
744,pay2992@okaxis,pay2992,okaxis,1430.6,13,69,0.1429,0,high_velocity,1
745,rekha8498@okbizaxis,rekha8498,okbizaxis,3086.02,21,0,0.1111,0,none,0
746,agent1527@oksbi,agent1527,oksbi,498103.12,1,7,0.5611,0,large_amount_night,1
747,swati1097@axl,swati1097,axl,137.51,9,2,0.1111,0,none,0
748,vikram5794@okbizaxis,vikram5794,okbizaxis,1863.51,9,0,0.1,0,none,0
749,7478835984@okicici,7478835984,okicici,116229.85,7,30,0.85,0,phone_as_upi,1
750,rohit7362@upi,rohit7362,upi,478.51,16,2,0.1111,0,none,0
751,kumar3825@okaxis,kumar3825,okaxis,1391.36,10,3,0.1111,0,none,0
752,neha9678@waicici,neha9678,waicici,709.08,13,3,0.125,0,none,0
753,kiran2556@okhdfcbank,kiran2556,okhdfcbank,1896.0,20,3,0.1111,0,none,0
754,sunita5902@axl,sunita5902,axl,427.07,13,0,0.1,0,none,0
755,priya8503@okaxis,priya8503,okaxis,734.17,22,3,0.1111,0,none,0
756,ravi7575@apl,ravi7575,apl,194.39,19,2,0.125,0,none,0
757,suresh630@wahdfcbank,suresh630,wahdfcbank,327.16,18,1,0.0833,0,none,0
758,divya2498@okaxis,divya2498,okaxis,590.93,8,2,0.1111,0,none,0
759,pooja4549@ybl,pooja4549,ybl,830.11,22,2,0.1111,0,none,0
760,rahul5162@axl,rahul5162,axl,728.48,11,2,0.1111,0,none,0
761,ajay9992@waicici,ajay9992,waicici,1219.89,22,1,0.125,0,none,0
762,geeta4556@cnrb,geeta4556,cnrb,275.49,9,1,0.1111,0,none,0
763,anita5885@pthdfc,anita5885,pthdfc,335.49,16,1,0.1111,0,none,0
764,swati5084@okicici,swati5084,okicici,200.19,8,1,0.1111,0,none,0
765,kavya6191@ibl,kavya6191,ibl,286.52,7,0,0.1111,0,none,0
766,9621545185@okicici,9621545185,okicici,167819.89,15,23,0.85,0,phone_as_upi,1
767,nikhil6397@waicici,nikhil6397,waicici,2322.09,7,2,0.1,0,none,0
768,rohit1149@paytm,rohit1149,paytm,404.46,10,1,0.1111,0,none,0
769,sh1h4ccvq9qni3@bqvzhjzry,sh1h4ccvq9qni3,bqvzhjzry,25256.2,4,10,0.2714,1,fake_handle,1
770,rohit9461@upi,rohit9461,upi,835.9,15,1,0.1111,0,none,0
771,geeta8996@axl,geeta8996,axl,966.39,11,0,0.1111,0,none,0
772,divya263@okbizaxis,divya263,okbizaxis,1499.1,22,1,0.0938,0,none,0
773,claim968@okhdfcbank,claim968,okhdfcbank,72821.35,13,5,0.5437,0,suspicious_keyword,1
774,swati9347@okbizaxis,swati9347,okbizaxis,2440.15,18,1,0.1111,0,none,0
775,dqo6pktxp3@ndqqltr,dqo6pktxp3,ndqqltr,7635.35,23,8,0.05,1,fake_handle,1
776,cashback255@ybl,cashback255,ybl,94147.14,8,22,0.5182,0,suspicious_keyword,1
777,nikhil1908@axl,nikhil1908,axl,73.46,7,3,0.1,0,none,0
778,priya9279@upi,priya9279,upi,578.55,7,1,0.1111,0,none,0
779,savita7375@okhdfcbank,savita7375,okhdfcbank,953.55,9,0,0.1,0,none,0
780,8546445488@okaxis,8546445488,okaxis,98184.13,13,30,0.85,0,phone_as_upi,1
781,rahul6539@apl,rahul6539,apl,5557.7,18,0,0.1111,0,none,0
782,ganesh7903@apl,ganesh7903,apl,1100.41,12,3,0.1,0,none,0
783,geeta1957@pthdfc,geeta1957,pthdfc,433.51,21,1,0.1111,0,none,0
784,zvh6b3trjxddmym@egsveq,zvh6b3trjxddmym,egsveq,727.9,23,1,0.2333,1,fake_handle,1
785,pay7747@oksbi,pay7747,oksbi,1319.99,12,24,0.1429,0,high_velocity,1
786,n9wvcjjm0zd8@okaxis,n9wvcjjm0zd8,okaxis,14900.75,11,3,0.2625,0,gibberish_username,1
787,jyoti1070@ybl,jyoti1070,ybl,985.03,11,3,0.1111,0,none,0
788,lucky112@ybl,lucky112,ybl,14187.78,10,2,0.5437,0,suspicious_keyword,1
789,neha8946@okaxis,neha8946,okaxis,2911.0,19,1,0.125,0,none,0
790,vikram631@ybl,vikram631,ybl,8533.23,17,2,0.0833,0,none,0
791,rahul193@okicici,rahul193,okicici,2282.97,17,0,0.0938,0,none,0
792,meena794@cnrb,meena794,cnrb,2747.29,20,1,0.0938,0,none,0
793,nikhil1313@paytm,nikhil1313,paytm,2494.86,18,0,0.1,0,none,0
794,rekha3700@apl,rekha3700,apl,478.93,16,2,0.1111,0,none,0
795,ram1368@wahdfcbank,ram1368,wahdfcbank,1641.64,12,2,0.1429,0,none,0
796,nikhil8005@ibl,nikhil8005,ibl,2170.85,9,0,0.1,0,none,0
797,sita9879@okaxis,sita9879,okaxis,833.94,14,1,0.125,0,none,0
798,agent617@okhdfcbank,agent617,okhdfcbank,2422.92,9,6,0.5437,0,suspicious_keyword,1
799,meena601@waicici,meena601,waicici,5172.7,14,2,0.0938,0,none,0
800,b6ml1f6h8tc1wm22v@upi,b6ml1f6h8tc1wm22v,upi,64231.66,12,16,0.3029,0,gibberish_username,1
801,mgo0z6o90@fmaww,mgo0z6o90,fmaww,56892.89,1,0,0.1111,1,fake_handle,1
802,vikram6939@axl,vikram6939,axl,701.5,12,2,0.1,0,none,0
803,meena808@cnrb,meena808,cnrb,393.11,22,0,0.0938,0,none,0
804,rekha1987@pthdfc,rekha1987,pthdfc,1449.4,10,0,0.1111,0,none,0
805,kavya3555@pthdfc,kavya3555,pthdfc,7746.38,12,2,0.1111,0,none,0
806,rohit7313@ibl,rohit7313,ibl,263.63,7,0,0.1111,0,none,0
807,vikram7971@pthdfc,vikram7971,pthdfc,2349.93,12,1,0.1,0,none,0
808,swati1450@ybl,swati1450,ybl,1456.56,21,0,0.1111,0,none,0
809,geeta4974@okhdfcbank,geeta4974,okhdfcbank,21.0,19,0,0.1111,0,none,0
810,7780668712@okaxis,7780668712,okaxis,103305.9,1,22,0.85,0,phone_as_upi,1
811,jyoti5155@cnrb,jyoti5155,cnrb,543.17,22,1,0.1111,0,none,0
812,nisha8717@okbizaxis,nisha8717,okbizaxis,1234.05,19,3,0.1111,0,none,0
813,8807049778@okaxis,8807049778,okaxis,102879.35,23,21,0.85,0,phone_as_upi,1
814,pay9644@apl,pay9644,apl,1042.5,7,44,0.1429,0,high_velocity,1
815,rahul4160@ybl,rahul4160,ybl,321.24,10,0,0.1111,0,none,0
816,kcfrtxcp7rhqf@paytm,kcfrtxcp7rhqf,paytm,8830.77,19,18,0.2192,0,gibberish_username,1
817,sita6944@okaxis,sita6944,okaxis,1789.84,19,1,0.125,0,none,0
818,ram1078@okbizaxis,ram1078,okbizaxis,595.93,11,1,0.1429,0,none,0
819,ganesh9580@okaxis,ganesh9580,okaxis,915.56,19,2,0.1,0,none,0
820,mohan9861@paytm,mohan9861,paytm,812.17,11,0,0.1111,0,none,0
821,jyoti5238@ibl,jyoti5238,ibl,146.49,22,0,0.1111,0,none,0
822,pay8909@upi,pay8909,upi,4454.89,20,27,0.1429,0,high_velocity,1
823,ajay1168@ibl,ajay1168,ibl,158.22,13,0,0.125,0,none,0
824,winner311@okaxis,winner311,okaxis,6380.46,9,21,0.5333,0,suspicious_keyword,1
825,jyoti265@okicici,jyoti265,okicici,6037.95,14,3,0.0938,0,none,0
826,prize216@okaxis,prize216,okaxis,24302.94,19,12,0.5437,0,suspicious_keyword,1
827,jyoti2758@okicici,jyoti2758,okicici,330.27,22,0,0.1111,0,none,0
828,anita1606@apl,anita1606,apl,1307.1,22,3,0.1111,0,none,0
829,raj4874@apl,raj4874,apl,63.88,21,0,0.1429,0,none,0
830,raj8358@cnrb,raj8358,cnrb,419.02,19,0,0.1429,0,none,0
831,sita770@paytm,sita770,paytm,1804.35,22,3,0.1071,0,none,0
832,kumar7428@okicici,kumar7428,okicici,270.9,21,3,0.1111,0,none,0
833,mohan8220@okhdfcbank,mohan8220,okhdfcbank,5219.3,10,0,0.1111,0,none,0
834,lakshmi5317@ybl,lakshmi5317,ybl,4682.82,17,1,0.0909,0,none,0
835,suresh4080@oksbi,suresh4080,oksbi,70.15,8,0,0.1,0,none,0
836,sita6027@wahdfcbank,sita6027,wahdfcbank,1182.43,22,3,0.125,0,none,0
837,agent9084@oksbi,agent9084,oksbi,442976.85,4,5,0.5611,0,large_amount_night,1
838,kavya3766@apl,kavya3766,apl,148.4,21,2,0.1111,0,none,0
839,ujnrxn7lvf99vnp@oletg,ujnrxn7lvf99vnp,oletg,59667.71,23,0,0.25,1,fake_handle,1
840,flgxskhwx2s4jmhr@okicici,flgxskhwx2s4jmhr,okicici,74732.2,4,6,0.2313,0,gibberish_username,1
841,savita4518@apl,savita4518,apl,1988.08,8,2,0.1,0,none,0
842,pooja7401@okaxis,pooja7401,okaxis,480.46,20,2,0.1111,0,none,0
843,lakshmi3898@okbizaxis,lakshmi3898,okbizaxis,1347.28,13,1,0.0909,0,none,0
844,ravi3125@okbizaxis,ravi3125,okbizaxis,1286.26,10,1,0.125,0,none,0
845,b2f73bnwr0n@axl,b2f73bnwr0n,axl,31716.63,16,3,0.2909,0,gibberish_username,1
846,meena1410@pthdfc,meena1410,pthdfc,593.27,15,1,0.1111,0,none,0
847,pay1416@okhdfcbank,pay1416,okhdfcbank,4915.0,18,49,0.1429,0,high_velocity,1
848,nikhil3634@oksbi,nikhil3634,oksbi,1232.26,16,2,0.1,0,none,0
849,48lrx9m1f77@paytm,48lrx9m1f77,paytm,5924.48,14,15,0.3364,0,gibberish_username,1
850,pay8725@okicici,pay8725,okicici,3669.62,23,44,0.1429,0,high_velocity,1
851,agent8490@okicici,agent8490,okicici,227078.34,1,6,0.5611,0,large_amount_night,1
852,savita3192@wahdfcbank,savita3192,wahdfcbank,151.05,14,1,0.1,0,none,0
853,nisha603@wahdfcbank,nisha603,wahdfcbank,2149.7,7,0,0.0938,0,none,0
854,nikhil140@okicici,nikhil140,okicici,1086.14,12,0,0.0833,0,none,0
855,neha5700@axl,neha5700,axl,1506.52,19,1,0.125,0,none,0
856,rekha4125@ybl,rekha4125,ybl,844.1,17,3,0.1111,0,none,0
857,agent5647@oksbi,agent5647,oksbi,328847.26,1,5,0.5611,0,large_amount_night,1
858,swati9077@okaxis,swati9077,okaxis,301.48,19,1,0.1111,0,none,0
859,swati5110@ybl,swati5110,ybl,972.35,11,1,0.1111,0,none,0
860,ajay7070@okicici,ajay7070,okicici,261.68,22,2,0.125,0,none,0
861,rahul134@axl,rahul134,axl,629.99,18,0,0.0938,0,none,0
862,agent4793@oksbi,agent4793,oksbi,212532.46,3,8,0.5611,0,large_amount_night,1
863,kavya5940@ibl,kavya5940,ibl,2531.93,17,3,0.1111,0,none,0
864,kumar4233@okaxis,kumar4233,okaxis,475.61,22,3,0.1111,0,none,0
865,lucky991@paytm,lucky991,paytm,51286.92,15,15,0.5437,0,suspicious_keyword,1
866,tr09w5jkf7@llqj,tr09w5jkf7,llqj,45349.21,16,7,0.3,1,fake_handle,1
867,rohit854@okaxis,rohit854,okaxis,406.96,15,1,0.0938,0,none,0
868,vikram3975@oksbi,vikram3975,oksbi,190.27,17,0,0.1,0,none,0
869,suresh1013@cnrb,suresh1013,cnrb,125.61,16,3,0.1,0,none,0
870,kavya5233@wahdfcbank,kavya5233,wahdfcbank,335.7,7,1,0.1111,0,none,0
871,geeta2608@okhdfcbank,geeta2608,okhdfcbank,183.42,22,3,0.1111,0,none,0
872,b6vjrz8zvlvg4389y@upi,b6vjrz8zvlvg4389y,upi,34382.47,18,3,0.2882,0,gibberish_username,1
873,sita7570@apl,sita7570,apl,499.58,20,3,0.125,0,none,0
874,lakshmi2197@oksbi,lakshmi2197,oksbi,8937.43,18,2,0.0909,0,none,0
875,lakshmi2669@pthdfc,lakshmi2669,pthdfc,736.82,10,2,0.0909,0,none,0
876,raj153@cnrb,raj153,cnrb,419.57,7,2,0.125,0,none,0
877,9863098564@okaxis,9863098564,okaxis,28314.59,19,17,0.85,0,phone_as_upi,1
878,ycffbrwbl@yiuaw,ycffbrwbl,yiuaw,40533.49,19,6,0.2,1,fake_handle,1
879,kumar861@pthdfc,kumar861,pthdfc,1446.97,13,1,0.0938,0,none,0
880,agent4620@okaxis,agent4620,okaxis,429940.5,0,4,0.5611,0,large_amount_night,1
881,s78au2faa0@onxv,s78au2faa0,onxv,44403.88,15,11,0.1,1,fake_handle,1
882,rohit5178@apl,rohit5178,apl,831.93,16,0,0.1111,0,none,0
883,jyoti6618@ybl,jyoti6618,ybl,140.62,20,0,0.1111,0,none,0
884,nisha1658@waicici,nisha1658,waicici,62.77,13,1,0.1111,0,none,0
885,ajay8131@okbizaxis,ajay8131,okbizaxis,160.73,12,0,0.125,0,none,0
886,rohit1654@okaxis,rohit1654,okaxis,2417.57,13,0,0.1111,0,none,0
887,5m5j4sj75sdxm67sd@paytm,5m5j4sj75sdxm67sd,paytm,30931.19,5,12,0.3029,0,gibberish_username,1
888,anita2646@wahdfcbank,anita2646,wahdfcbank,9183.65,19,2,0.1111,0,none,0
889,reward492@okhdfcbank,reward492,okhdfcbank,89515.05,17,22,0.5333,0,suspicious_keyword,1
890,agent6724@okicici,agent6724,okicici,425931.15,0,1,0.5611,0,large_amount_night,1
891,mohan7100@apl,mohan7100,apl,159.25,22,3,0.1111,0,none,0
892,lakshmi8313@okicici,lakshmi8313,okicici,3965.04,18,0,0.0909,0,none,0
893,mohan3104@ibl,mohan3104,ibl,65.81,14,3,0.1111,0,none,0
894,mohan1125@paytm,mohan1125,paytm,665.56,15,2,0.1111,0,none,0
895,swati5458@paytm,swati5458,paytm,640.52,13,2,0.1111,0,none,0
896,pay6561@okhdfcbank,pay6561,okhdfcbank,4759.61,5,66,0.1429,0,high_velocity,1
897,rcgr64kdrd7@akuobtgu,rcgr64kdrd7,akuobtgu,48087.11,21,1,0.2682,1,fake_handle,1
898,m2wvwjf4g6@apl,m2wvwjf4g6,apl,34317.84,17,13,0.275,0,gibberish_username,1
899,8796781538@okaxis,8796781538,okaxis,91657.15,4,12,0.85,0,phone_as_upi,1
900,jyoti7575@axl,jyoti7575,axl,1060.29,9,1,0.1111,0,none,0
901,free940@paytm,free940,paytm,86736.3,18,20,0.5571,0,suspicious_keyword,1
902,sgn3w8qnr6w5693@okaxis,sgn3w8qnr6w5693,okaxis,26625.49,14,8,0.3167,0,gibberish_username,1
903,8003692835@okicici,8003692835,okicici,129644.36,21,20,0.85,0,phone_as_upi,1
904,rahul7267@okbizaxis,rahul7267,okbizaxis,2823.99,10,0,0.1111,0,none,0
905,lakshmi4700@okaxis,lakshmi4700,okaxis,869.47,21,2,0.0909,0,none,0
906,arun3559@waicici,arun3559,waicici,44.37,19,0,0.125,0,none,0
907,sita2370@apl,sita2370,apl,378.4,11,2,0.125,0,none,0
908,7964896171@oksbi,7964896171,oksbi,82869.85,18,15,0.85,0,phone_as_upi,1
909,anita6034@okhdfcbank,anita6034,okhdfcbank,1624.01,19,3,0.1111,0,none,0
910,agent7720@oksbi,agent7720,oksbi,88050.51,2,1,0.5611,0,large_amount_night,1
911,9227205487@okhdfcbank,9227205487,okhdfcbank,52940.25,22,15,0.85,0,phone_as_upi,1
912,savita5089@oksbi,savita5089,oksbi,240.77,13,0,0.1,0,none,0
913,nikhil1705@waicici,nikhil1705,waicici,717.91,17,0,0.1,0,none,0
914,kumar976@waicici,kumar976,waicici,2850.89,22,2,0.0938,0,none,0
915,sunita6969@pthdfc,sunita6969,pthdfc,177.04,11,2,0.1,0,none,0
916,pay1311@okicici,pay1311,okicici,3942.93,9,69,0.1429,0,high_velocity,1
917,swati6213@upi,swati6213,upi,1378.95,17,0,0.1111,0,none,0
918,priya6853@oksbi,priya6853,oksbi,148.21,17,1,0.1111,0,none,0
919,arun1907@pthdfc,arun1907,pthdfc,2827.36,15,2,0.125,0,none,0
920,9666396475@okhdfcbank,9666396475,okhdfcbank,145203.2,9,32,0.85,0,phone_as_upi,1
